split,model_name,feature_set,threshold,transaction_cost,strategy_n_days,strategy_cumulative_return,strategy_annualized_return,strategy_annualized_volatility,strategy_sharpe,strategy_max_drawdown,strategy_avg_daily_return,buy_hold_n_days,buy_hold_cumulative_return,buy_hold_annualized_return,buy_hold_annualized_volatility,buy_hold_sharpe,buy_hold_max_drawdown,buy_hold_avg_daily_return,exposure,trades,win_rate_when_in_market
test,Logit,all,0.4,0.0,537,0.06971454542423539,0.032130608500260394,0.19009307820152527,0.2613216815023813,-0.2537811304380434,0.00019712477316502475,537,0.06971454542423539,0.032130608500260394,0.19009307820152527,0.2613216815023813,-0.2537811304380434,0.00019712477316502475,1.0,1,0.49534450651769085
test,Logit,all,0.4,0.0001,537,0.06960750657612014,0.032082141519022445,0.19009329501946698,0.2610745184789513,-0.25378113043804384,0.00019693855342573242,537,0.06971454542423539,0.032130608500260394,0.19009307820152527,0.2613216815023813,-0.2537811304380434,0.00019712477316502475,1.0,1,0.49534450651769085
test,Logit,all,0.4,0.0005,537,0.06917935118365448,0.03188824784796007,0.19009440915243764,0.26008553426961145,-0.2537811304380432,0.00019619367446856295,537,0.06971454542423539,0.032130608500260394,0.19009307820152527,0.2613216815023813,-0.2537811304380434,0.00019712477316502475,1.0,1,0.49534450651769085
test,Logit,all,0.45,0.0,537,0.06971454542423539,0.032130608500260394,0.19009307820152527,0.2613216815023813,-0.2537811304380434,0.00019712477316502475,537,0.06971454542423539,0.032130608500260394,0.19009307820152527,0.2613216815023813,-0.2537811304380434,0.00019712477316502475,1.0,1,0.49534450651769085
test,Logit,all,0.45,0.0001,537,0.06960750657612014,0.032082141519022445,0.19009329501946698,0.2610745184789513,-0.25378113043804384,0.00019693855342573242,537,0.06971454542423539,0.032130608500260394,0.19009307820152527,0.2613216815023813,-0.2537811304380434,0.00019712477316502475,1.0,1,0.49534450651769085
test,Logit,all,0.45,0.0005,537,0.06917935118365448,0.03188824784796007,0.19009440915243764,0.26008553426961145,-0.2537811304380432,0.00019619367446856295,537,0.06971454542423539,0.032130608500260394,0.19009307820152527,0.2613216815023813,-0.2537811304380434,0.00019712477316502475,1.0,1,0.49534450651769085
test,Logit,all,0.5,0.0,537,0.06971454542423539,0.032130608500260394,0.19009307820152527,0.2613216815023813,-0.2537811304380434,0.00019712477316502475,537,0.06971454542423539,0.032130608500260394,0.19009307820152527,0.2613216815023813,-0.2537811304380434,0.00019712477316502475,1.0,1,0.49534450651769085
test,Logit,all,0.5,0.0001,537,0.06960750657612014,0.032082141519022445,0.19009329501946698,0.2610745184789513,-0.25378113043804384,0.00019693855342573242,537,0.06971454542423539,0.032130608500260394,0.19009307820152527,0.2613216815023813,-0.2537811304380434,0.00019712477316502475,1.0,1,0.49534450651769085
test,Logit,all,0.5,0.0005,537,0.06917935118365448,0.03188824784796007,0.19009440915243764,0.26008553426961145,-0.2537811304380432,0.00019619367446856295,537,0.06971454542423539,0.032130608500260394,0.19009307820152527,0.2613216815023813,-0.2537811304380434,0.00019712477316502475,1.0,1,0.49534450651769085
test,Logit,all,0.55,0.0,537,0.04913446870614857,0.02276419176087341,0.18120014836717654,0.2147207366633263,-0.2685554465379292,0.00015439456087660381,537,0.06971454542423539,0.032130608500260394,0.19009307820152527,0.2613216815023813,-0.2537811304380434,0.00019712477316502475,0.925512104283054,63,0.4909456740442656
